TIME, UX_5, FX_2, FY_3, FY_4,Displacement,Reaction,Load,,,
0.51235625,-7.94E-02,1280.89488,-1133.90705,-1084.68124,-79.42,-1280.89,2218.59,,,
0.51435625,-8.02E-02,1285.89495,-1138.35789,-1088.89074,-80.17,-1285.89,2227.25,,,
0.51635625,-8.09E-02,1290.89503,-1142.80908,-1093.09989,-80.92,-1290.90,2235.91,,,
0.51835625,-8.17E-02,1295.8951,-1147.26063,-1097.30868,-81.67,-1295.90,2244.57,,,
0.52035625,-8.24E-02,1300.89518,-1151.71253,-1101.51712,-82.42,-1300.90,2253.23,,,
0.52235625,-8.32E-02,1305.89525,-1156.16478,-1105.7252,-83.18,-1305.90,2261.89,,,
0.52435625,-8.39E-02,1310.89533,-1160.61739,-1109.93293,-83.94,-1310.90,2270.55,,,
0.52635625,-8.47E-02,1315.8954,-1165.07036,-1114.14029,-84.71,-1315.90,2279.21,,,
0.52835625,-8.55E-02,1320.89548,-1169.5237,-1118.34728,-85.48,-1320.90,2287.87,,,
0.53035625,-8.62E-02,1325.89556,-1173.9774,-1122.55392,-86.25,-1325.90,2296.53,,,
0.53235625,-8.70E-02,1330.89563,-1178.43146,-1126.76018,-87.02,-1330.90,2305.19,,,
0.53435625,-8.78E-02,1335.89571,-1182.8859,-1130.96607,-87.80,-1335.90,2313.85,,,
0.53635625,-8.86E-02,1340.89579,-1187.3407,-1135.17159,-88.59,-1340.90,2322.51,,,
0.53835625,-8.94E-02,1345.89587,-1191.79588,-1139.37674,-89.37,-1345.90,2331.17,,,
0.54035625,-9.02E-02,1350.89595,-1196.25143,-1143.58151,-90.16,-1350.90,2339.83,,,
0.54235625,-9.10E-02,1355.89603,-1200.70736,-1147.7859,-90.96,-1355.90,2348.49,,,
0.54435625,-9.18E-02,1360.89611,-1205.16367,-1151.9899,-91.75,-1360.90,2357.15,,,
0.54635625,-9.26E-02,1365.89619,-1209.62036,-1156.19353,-92.55,-1365.90,2365.81,,,
0.54835625,-9.34E-02,1370.89627,-1214.07743,-1160.39677,-93.35,-1370.90,2374.47,,,
0.55035625,-9.42E-02,1375.89635,-1218.53489,-1164.59962,-94.16,-1375.90,2383.13,,,
0.55235625,-9.50E-02,1380.89643,-1222.99274,-1168.80208,-94.97,-1380.90,2391.79,,,
0.55435625,-9.58E-02,1385.89651,-1227.45098,-1173.00415,-95.78,-1385.90,2400.46,,,
0.55635625,-9.66E-02,1390.89659,-1231.90961,-1177.20583,-96.60,-1390.90,2409.12,,,
0.55835625,-9.74E-02,1395.89667,-1236.36863,-1181.40711,-97.42,-1395.90,2417.78,,,
0.56035625,-9.82E-02,1400.89675,-1240.82806,-1185.60799,-98.24,-1400.90,2426.44,,,
0.56235625,-9.91E-02,1405.89683,-1245.28788,-1189.80847,-99.07,-1405.90,2435.10,,,
0.56435625,-9.99E-02,1410.89692,-1249.7481,-1194.00855,-99.90,-1410.90,2443.76,,,
0.56635625,-0.100731837,1415.897,-1254.20872,-1198.20822,-100.73,-1415.90,2452.42,,,
0.56835625,-0.101567779,1420.89708,-1258.66975,-1202.40749,-101.57,-1420.90,2461.08,,,
0.57035625,-0.102406905,1425.89716,-1263.13119,-1206.60634,-102.41,-1425.90,2469.74,,,
0.57235625,-0.103249197,1430.89724,-1267.59303,-1210.80479,-103.25,-1430.90,2478.40,,,
0.57435625,-0.104094638,1435.89733,-1272.05529,-1215.00282,-104.09,-1435.90,2487.06,,,
0.57635625,-0.104943208,1440.89741,-1276.51796,-1219.20044,-104.94,-1440.90,2495.72,,,
0.57835625,-0.10579489,1445.89749,-1280.98105,-1223.39763,-105.79,-1445.90,2504.38,,,
0.58035625,-0.106649665,1450.89758,-1285.44456,-1227.59441,-106.65,-1450.90,2513.04,,,
0.58235625,-0.107507515,1455.89766,-1289.90848,-1231.79077,-107.51,-1455.90,2521.70,,,
0.58435625,-0.10836842,1460.89774,-1294.37283,-1235.9867,-108.37,-1460.90,2530.36,,,
0.58635625,-0.109232362,1465.89782,-1298.8376,-1240.1822,-109.23,-1465.90,2539.02,,,
0.58835625,-0.110099321,1470.89791,-1303.3028,-1244.37728,-110.10,-1470.90,2547.68,,,
0.59035625,-0.110969278,1475.89799,-1307.76843,-1248.57193,-110.97,-1475.90,2556.34,,,
0.59235625,-0.111842214,1480.89807,-1312.23449,-1252.76614,-111.84,-1480.90,2565.00,,,
0.59435625,-0.112718109,1485.89815,-1316.70098,-1256.95992,-112.72,-1485.90,2573.66,,,
0.59635625,-0.113596944,1490.89824,-1321.1679,-1261.15326,-113.60,-1490.90,2582.32,,,
0.59835625,-0.114478697,1495.89832,-1325.63527,-1265.34616,-114.48,-1495.90,2590.98,,,
0.60035625,-0.11536335,1500.8984,-1330.10307,-1269.53863,-115.36,-1500.90,2599.64,,,
0.60235625,-0.116250882,1505.89849,-1334.57131,-1273.73065,-116.25,-1505.90,2608.30,,,
0.60435625,-0.117141273,1510.89857,-1339.04,-1277.92222,-117.14,-1510.90,2616.96,,,
0.60635625,-0.118034503,1515.89865,-1343.50913,-1282.11334,-118.03,-1515.90,2625.62,,,
0.60835625,-0.11893055,1520.89873,-1347.97871,-1286.30402,-118.93,-1520.90,2634.28,,,
0.61035625,-0.119829394,1525.89881,-1352.44874,-1290.49424,-119.83,-1525.90,2642.94,,,
0.61235625,-0.120731014,1530.8989,-1356.91922,-1294.68401,-120.73,-1530.90,2651.60,,,
0.61435625,-0.121635389,1535.89898,-1361.39016,-1298.87333,-121.64,-1535.90,2660.26,,,
0.61635625,-0.122542499,1540.89906,-1365.86155,-1303.06218,-122.54,-1540.90,2668.92,,,
0.61835625,-0.123452322,1545.89914,-1370.3334,-1307.25058,-123.45,-1545.90,2677.58,,,
0.62035625,-0.124364837,1550.89922,-1374.80571,-1311.43851,-124.36,-1550.90,2686.24,,,
0.62235625,-0.125280022,1555.8993,-1379.27849,-1315.62598,-125.28,-1555.90,2694.90,,,
0.62435625,-0.126197855,1560.89938,-1383.75172,-1319.81299,-126.20,-1560.90,2703.56,,,
0.62635625,-0.127118316,1565.89946,-1388.22543,-1323.99952,-127.12,-1565.90,2712.22,,,
0.62835625,-0.128041383,1570.89954,-1392.6996,-1328.18559,-128.04,-1570.90,2720.89,,,
0.63035625,-0.128967034,1575.89962,-1397.17424,-1332.37118,-128.97,-1575.90,2729.55,,,
0.63235625,-0.129895246,1580.8997,-1401.64936,-1336.5563,-129.90,-1580.90,2738.21,,,
0.63435625,-0.130825999,1585.89978,-1406.12495,-1340.74094,-130.83,-1585.90,2746.87,,,
0.63635625,-0.131759269,1590.89986,-1410.60102,-1344.9251,-131.76,-1590.90,2755.53,,,
0.63835625,-0.132695035,1595.89994,-1415.07756,-1349.10878,-132.70,-1595.90,2764.19,,,
0.64035625,-0.133633275,1600.90001,-1419.55459,-1353.29198,-133.63,-1600.90,2772.85,,,
0.64235625,-0.134573967,1605.90009,-1424.0321,-1357.4747,-134.57,-1605.90,2781.51,,,
0.64435625,-0.135517087,1610.90017,-1428.5101,-1361.65692,-135.52,-1610.90,2790.17,,,
0.64635625,-0.136462615,1615.90024,-1432.98858,-1365.83866,-136.46,-1615.90,2798.83,,,
0.64835625,-0.137410526,1620.90032,-1437.46755,-1370.01991,-137.41,-1620.90,2807.49,,,
0.65035625,-0.138360799,1625.9004,-1441.94701,-1374.20066,-138.36,-1625.90,2816.15,,,
0.65235625,-0.139313411,1630.90047,-1446.42697,-1378.38092,-139.31,-1630.90,2824.81,,,
0.65435625,-0.14026834,1635.90055,-1450.90742,-1382.56068,-140.27,-1635.90,2833.47,,,
0.65635625,-0.141225563,1640.90062,-1455.38837,-1386.73995,-141.23,-1640.90,2842.13,,,
0.65835625,-0.142185056,1645.9007,-1459.86982,-1390.91871,-142.19,-1645.90,2850.79,,,
0.66035625,-0.143146798,1650.90077,-1464.35177,-1395.09697,-143.15,-1650.90,2859.45,,,
0.66235625,-0.144110765,1655.90084,-1468.83422,-1399.27472,-144.11,-1655.90,2868.11,,,
0.66435625,-0.145076935,1660.90092,-1473.31718,-1403.45197,-145.08,-1660.90,2876.77,,,
0.66635625,-0.146045285,1665.90099,-1477.80065,-1407.62871,-146.05,-1665.90,2885.43,,,
0.66835625,-0.147015792,1670.90106,-1482.28462,-1411.80493,-147.02,-1670.90,2894.09,,,
0.67035625,-0.147988432,1675.90113,-1486.76911,-1415.98065,-147.99,-1675.90,2902.75,,,
0.67235625,-0.148963183,1680.9012,-1491.25411,-1420.15585,-148.96,-1680.90,2911.41,,,
0.67435625,-0.149940022,1685.90127,-1495.73962,-1424.33053,-149.94,-1685.90,2920.07,,,
0.67635625,-0.150918926,1690.90134,-1500.22566,-1428.50469,-150.92,-1690.90,2928.73,,,
0.67835625,-0.151899871,1695.90141,-1504.71221,-1432.67833,-151.90,-1695.90,2937.39,,,
0.68035625,-0.152882836,1700.90148,-1509.19928,-1436.85145,-152.88,-1700.90,2946.05,,,
0.68235625,-0.153867796,1705.90155,-1513.68688,-1441.02405,-153.87,-1705.90,2954.71,,,
0.68435625,-0.154854728,1710.90161,-1518.175,-1445.19611,-154.85,-1710.90,2963.37,,,
0.68635625,-0.15584361,1715.90168,-1522.66365,-1449.36765,-155.84,-1715.90,2972.03,,,
0.68835625,-0.156834418,1720.90174,-1527.15283,-1453.53866,-156.83,-1720.90,2980.69,,,
0.69035625,-0.15782713,1725.90181,-1531.64254,-1457.70914,-157.83,-1725.90,2989.35,,,
0.69235625,-0.158821722,1730.90187,-1536.13279,-1461.87908,-158.82,-1730.90,2998.01,,,
0.69435625,-0.15981817,1735.90194,-1540.62357,-1466.04848,-159.82,-1735.90,3006.67,,,
0.69635625,-0.160816453,1740.902,-1545.11488,-1470.21734,-160.82,-1740.90,3015.33,,,
0.69835625,-0.161816547,1745.90207,-1549.60674,-1474.38567,-161.82,-1745.90,3023.99,,,
0.70035625,-0.162818429,1750.90213,-1554.09913,-1478.55345,-162.82,-1750.90,3032.65,,,
0.70235625,-0.163822075,1755.90219,-1558.59207,-1482.72069,-163.82,-1755.90,3041.31,,,
0.70435625,-0.164827463,1760.90218,-1563.08563,-1486.88745,-164.83,-1760.90,3049.97,,,
0.70635625,-0.16583457,1765.90217,-1567.57974,-1491.05367,-165.83,-1765.90,3058.63,,,
0.70835625,-0.166843373,1770.90216,-1572.0744,-1495.21934,-166.84,-1770.90,3067.29,,,
0.71035625,-0.167853848,1775.90214,-1576.56961,-1499.38446,-167.85,-1775.90,3075.95,,,
0.71235625,-0.168865974,1780.90213,-1581.06537,-1503.54902,-168.87,-1780.90,3084.61,,,
0.71435625,-0.169879726,1785.90211,-1585.56169,-1507.71303,-169.88,-1785.90,3093.27,,,
0.71635625,-0.170895083,1790.9021,-1590.05856,-1511.87648,-170.90,-1790.90,3101.94,,,
0.71835625,-0.171912021,1795.90209,-1594.55599,-1516.03937,-171.91,-1795.90,3110.60,,,
0.72035625,-0.172930517,1800.90207,-1599.05399,-1520.20171,-172.93,-1800.90,3119.26,,,
0.72235625,-0.173950549,1805.90206,-1603.55254,-1524.36347,-173.95,-1805.90,3127.92,,,
0.72435625,-0.174972094,1810.90204,-1608.05166,-1528.52468,-174.97,-1810.90,3136.58,,,
0.72635625,-0.175995129,1815.90202,-1612.55135,-1532.68531,-176.00,-1815.90,3145.24,,,
0.72835625,-0.177019632,1820.90201,-1617.05161,-1536.84538,-177.02,-1820.90,3153.90,,,
0.73035625,-0.17804558,1825.90199,-1621.55243,-1541.00488,-178.05,-1825.90,3162.56,,,
0.73235625,-0.17907295,1830.90198,-1626.05383,-1545.1638,-179.07,-1830.90,3171.22,,,
0.73435625,-0.180101721,1835.90196,-1630.5558,-1549.32215,-180.10,-1835.90,3179.88,,,
0.73635625,-0.181131869,1840.90194,-1635.05835,-1553.47992,-181.13,-1840.90,3188.54,,,
0.73835625,-0.182163372,1845.90193,-1639.56147,-1557.63712,-182.16,-1845.90,3197.20,,,
0.74035625,-0.183196209,1850.90191,-1644.06518,-1561.79374,-183.20,-1850.90,3205.86,,,
0.74235625,-0.184230356,1855.90189,-1648.56946,-1565.94977,-184.23,-1855.90,3214.52,,,
0.74435625,-0.185265791,1860.90187,-1653.07433,-1570.10522,-185.27,-1860.90,3223.18,,,
0.74635625,-0.186302492,1865.90186,-1657.57978,-1574.26008,-186.30,-1865.90,3231.84,,,
0.74835625,-0.187340438,1870.90184,-1662.08582,-1578.41436,-187.34,-1870.90,3240.50,,,
0.75035625,-0.188379606,1875.90182,-1666.59245,-1582.56805,-188.38,-1875.90,3249.16,,,
0.75235625,-0.189419975,1880.9018,-1671.09967,-1586.72115,-189.42,-1880.90,3257.82,,,
0.75435625,-0.190461522,1885.90178,-1675.60748,-1590.87365,-190.46,-1885.90,3266.48,,,
0.75635625,-0.191504225,1890.90176,-1680.11589,-1595.02556,-191.50,-1890.90,3275.14,,,
0.75835625,-0.192548063,1895.90175,-1684.62489,-1599.17687,-192.55,-1895.90,3283.80,,,
0.76035625,-0.193593015,1900.90173,-1689.13449,-1603.32759,-193.59,-1900.90,3292.46,,,
0.76235625,-0.194639058,1905.90171,-1693.64469,-1607.4777,-194.64,-1905.90,3301.12,,,
0.76435625,-0.195686172,1910.90169,-1698.15549,-1611.62721,-195.69,-1910.90,3309.78,,,
0.76635625,-0.196734334,1915.90167,-1702.66689,-1615.77612,-196.73,-1915.90,3318.44,,,
0.76835625,-0.197783524,1920.90165,-1707.1789,-1619.92442,-197.78,-1920.90,3327.10,,,
0.77035625,-0.19883372,1925.90163,-1711.69152,-1624.07212,-198.83,-1925.90,3335.76,,,
0.77235625,-0.199884902,1930.90161,-1716.20474,-1628.21921,-199.88,-1930.90,3344.42,,,
0.77435625,-0.200937047,1935.90159,-1720.71857,-1632.36568,-200.94,-1935.90,3353.08,,,
0.77635625,-0.201990135,1940.90157,-1725.23302,-1636.51154,-201.99,-1940.90,3361.74,,,
0.77835625,-0.203044145,1945.90155,-1729.74808,-1640.65679,-203.04,-1945.90,3370.40,,,
0.78035625,-0.204099057,1950.90153,-1734.26376,-1644.80142,-204.10,-1950.90,3379.07,,,
0.78235625,-0.205154849,1955.90151,-1738.78005,-1648.94544,-205.15,-1955.90,3387.73,,,
0.78435625,-0.206211502,1960.90149,-1743.29697,-1653.08883,-206.21,-1960.90,3396.39,,,
0.78635625,-0.207268993,1965.90147,-1747.8145,-1657.2316,-207.27,-1965.90,3405.05,,,
0.78835625,-0.208327304,1970.90145,-1752.33266,-1661.37375,-208.33,-1970.90,3413.71,,,
0.79035625,-0.209386413,1975.90143,-1756.85144,-1665.51527,-209.39,-1975.90,3422.37,,,
0.79235625,-0.210446301,1980.90141,-1761.37085,-1669.65617,-210.45,-1980.90,3431.03,,,
0.79435625,-0.211506947,1985.90138,-1765.89088,-1673.79644,-211.51,-1985.90,3439.69,,,
0.79635625,-0.212568332,1990.90136,-1770.41155,-1677.93607,-212.57,-1990.90,3448.35,,,
0.79835625,-0.213630434,1995.90134,-1774.93285,-1682.07508,-213.63,-1995.90,3457.01,,,
0.80035625,-0.214693235,2000.90132,-1779.45478,-1686.21345,-214.69,-2000.90,3465.67,,,
0.80235625,-0.215756715,2005.9013,-1783.97734,-1690.35119,-215.76,-2005.90,3474.33,,,
0.80435625,-0.216820854,2010.90128,-1788.50054,-1694.48828,-216.82,-2010.90,3482.99,,,
0.80635625,-0.217885633,2015.90126,-1793.02439,-1698.62474,-217.89,-2015.90,3491.65,,,
0.80835625,-0.218951031,2020.90124,-1797.54887,-1702.76056,-218.95,-2020.90,3500.31,,,
0.81035625,-0.220017031,2025.90121,-1802.07399,-1706.89574,-220.02,-2025.90,3508.97,,,
0.81235625,-0.221083612,2030.90119,-1806.59976,-1711.03027,-221.08,-2030.90,3517.63,,,
0.81435625,-0.222150755,2035.90117,-1811.12617,-1715.16415,-222.15,-2035.90,3526.29,,,
0.81635625,-0.223218442,2040.90115,-1815.65323,-1719.29739,-223.22,-2040.90,3534.95,,,
0.81835625,-0.224286653,2045.90113,-1820.18094,-1723.42998,-224.29,-2045.90,3543.61,,,
0.82035625,-0.225355371,2050.9011,-1824.7093,-1727.56191,-225.36,-2050.90,3552.27,,,
0.82235625,-0.226424575,2055.90108,-1829.23831,-1731.6932,-226.42,-2055.90,3560.93,,,
0.82435625,-0.227494248,2060.90106,-1833.76797,-1735.82383,-227.49,-2060.90,3569.59,,,
0.82635625,-0.228564371,2065.90104,-1838.29829,-1739.9538,-228.56,-2065.90,3578.25,,,
0.82835625,-0.229634926,2070.90102,-1842.82927,-1744.08311,-229.63,-2070.90,3586.91,,,
0.83035625,-0.230705894,2075.90099,-1847.36091,-1748.21177,-230.71,-2075.90,3595.57,,,
0.83235625,-0.231777258,2080.90097,-1851.89321,-1752.33976,-231.78,-2080.90,3604.23,,,
0.83435625,-0.232848999,2085.90095,-1856.42617,-1756.4671,-232.85,-2085.90,3612.89,,,
0.83635625,-0.2339211,2090.90093,-1860.95979,-1760.59376,-233.92,-2090.90,3621.55,,,
0.83835625,-0.234993542,2095.9009,-1865.49408,-1764.71976,-234.99,-2095.90,3630.21,,,
0.84035625,-0.236066309,2100.90088,-1870.02904,-1768.84509,-236.07,-2100.90,3638.87,,,
0.84235625,-0.237139382,2105.90086,-1874.56467,-1772.96976,-237.14,-2105.90,3647.53,,,
0.84435625,-0.238212744,2110.90084,-1879.10096,-1777.09375,-238.21,-2110.90,3656.19,,,
0.84635625,-0.239286378,2115.90081,-1883.63793,-1781.21707,-239.29,-2115.90,3664.86,,,
0.84835625,-0.240360267,2120.90079,-1888.17558,-1785.33971,-240.36,-2120.90,3673.52,,,
0.85035625,-0.241434394,2125.90077,-1892.7139,-1789.46168,-241.43,-2125.90,3682.18,,,
0.85235625,-0.242508741,2130.90075,-1897.25289,-1793.58297,-242.51,-2130.90,3690.84,,,
0.85435625,-0.243583291,2135.90072,-1901.79257,-1797.70358,-243.58,-2135.90,3699.50,,,
0.85635625,-0.244658029,2140.9007,-1906.33292,-1801.82351,-244.66,-2140.90,3708.16,,,
0.85835625,-0.245732937,2145.90068,-1910.87396,-1805.94275,-245.73,-2145.90,3716.82,,,
0.86035625,-0.246807999,2150.90066,-1915.41568,-1810.06131,-246.81,-2150.90,3725.48,,,
0.86235625,-0.247883199,2155.90063,-1919.95809,-1814.17919,-247.88,-2155.90,3734.14,,,
0.86435625,-0.24895852,2160.90061,-1924.50119,-1818.29638,-248.96,-2160.90,3742.80,,,
0.86635625,-0.250033946,2165.90059,-1929.04497,-1822.41288,-250.03,-2165.90,3751.46,,,
0.86835625,-0.251109462,2170.90057,-1933.58944,-1826.52868,-251.11,-2170.90,3760.12,,,
0.87035625,-0.25218505,2175.90054,-1938.13461,-1830.6438,-252.19,-2175.90,3768.78,,,
0.87235625,-0.253260697,2180.90052,-1942.68047,-1834.75822,-253.26,-2180.90,3777.44,,,
0.87435625,-0.254336385,2185.9005,-1947.22702,-1838.87195,-254.34,-2185.90,3786.10,,,
0.87635625,-0.255412099,2190.90048,-1951.77428,-1842.98497,-255.41,-2190.90,3794.76,,,
0.87835625,-0.256487824,2195.90046,-1956.32223,-1847.0973,-256.49,-2195.90,3803.42,,,
0.88035625,-0.257563545,2200.90043,-1960.87088,-1851.20893,-257.56,-2200.90,3812.08,,,
0.88235625,-0.258639246,2205.90041,-1965.42023,-1855.31986,-258.64,-2205.90,3820.74,,,
0.88435625,-0.259714913,2210.90039,-1969.97028,-1859.43008,-259.71,-2210.90,3829.40,,,
0.88635625,-0.26079053,2215.90037,-1974.52104,-1863.53959,-260.79,-2215.90,3838.06,,,
0.88835625,-0.261866083,2220.90034,-1979.07251,-1867.6484,-261.87,-2220.90,3846.72,,,
0.89035625,-0.262941556,2225.90032,-1983.62468,-1871.75651,-262.94,-2225.90,3855.38,,,
0.89235625,-0.264016936,2230.9003,-1988.17756,-1875.8639,-264.02,-2230.90,3864.04,,,
0.89435625,-0.265092207,2235.90028,-1992.73116,-1879.97058,-265.09,-2235.90,3872.70,,,
0.89635625,-0.266167356,2240.90025,-1997.28546,-1884.07654,-266.17,-2240.90,3881.36,,,
0.89835625,-0.267242369,2245.90023,-2001.84049,-1888.1818,-267.24,-2245.90,3890.02,,,
0.90035625,-0.26831723,2250.90021,-2006.39622,-1892.28633,-268.32,-2250.90,3898.68,,,
0.90235625,-0.269391926,2255.90019,-2010.95268,-1896.39015,-269.39,-2255.90,3907.34,,,
0.90435625,-0.270466444,2260.90016,-2015.50985,-1900.49325,-270.47,-2260.90,3916.00,,,
0.90635625,-0.271540769,2265.90014,-2020.06774,-1904.59562,-271.54,-2265.90,3924.66,,,
0.90835625,-0.272614888,2270.90012,-2024.62636,-1908.69728,-272.61,-2270.90,3933.32,,,
0.91035625,-0.273688788,2275.9001,-2029.1857,-1912.79821,-273.69,-2275.90,3941.98,,,
0.91235625,-0.274762454,2280.90008,-2033.74576,-1916.89841,-274.76,-2280.90,3950.64,,,
0.91435625,-0.275835874,2285.90005,-2038.30655,-1920.99789,-275.84,-2285.90,3959.30,,,
0.91635625,-0.276909034,2290.90003,-2042.86807,-1925.09664,-276.91,-2290.90,3967.96,,,
0.91835625,-0.277981922,2295.90001,-2047.43032,-1929.19466,-277.98,-2295.90,3976.62,,,
0.92035625,-0.279054524,2300.89999,-2051.9933,-1933.29195,-279.05,-2300.90,3985.29,,,
0.92235625,-0.280126828,2305.89997,-2056.55702,-1937.3885,-280.13,-2305.90,3993.95,,,
0.92435625,-0.281198821,2310.89995,-2061.12146,-1941.48432,-281.20,-2310.90,4002.61,,,
0.92635625,-0.28227049,2315.89992,-2065.68665,-1945.5794,-282.27,-2315.90,4011.27,,,
0.92835625,-0.283341823,2320.8999,-2070.25257,-1949.67375,-283.34,-2320.90,4019.93,,,
0.93035625,-0.284412807,2325.89988,-2074.81923,-1953.76735,-284.41,-2325.90,4028.59,,,
0.93235625,-0.28548343,2330.89986,-2079.38662,-1957.86022,-285.48,-2330.90,4037.25,,,
0.93435625,-0.286553681,2335.89984,-2083.95477,-1961.95234,-286.55,-2335.90,4045.91,,,
0.93635625,-0.287623547,2340.89982,-2088.52365,-1966.04372,-287.62,-2340.90,4054.57,,,
0.93835625,-0.288693015,2345.89979,-2093.09328,-1970.13435,-288.69,-2345.90,4063.23,,,
0.94035625,-0.289762075,2350.89977,-2097.66366,-1974.22424,-289.76,-2350.90,4071.89,,,
0.94235625,-0.290830715,2355.89975,-2102.23478,-1978.31337,-290.83,-2355.90,4080.55,,,
0.94435625,-0.291898923,2360.89973,-2106.80665,-1982.40176,-291.90,-2360.90,4089.21,,,
0.94635625,-0.292966687,2365.89971,-2111.37928,-1986.4894,-292.97,-2365.90,4097.87,,,
0.94835625,-0.294033997,2370.89969,-2115.95265,-1990.57628,-294.03,-2370.90,4106.53,,,
0.95035625,-0.295100841,2375.89967,-2120.52678,-1994.66241,-295.10,-2375.90,4115.19,,,
0.95235625,-0.296167207,2380.89965,-2125.10167,-1998.74779,-296.17,-2380.90,4123.85,,,
0.95435625,-0.297233085,2385.89962,-2129.67731,-2002.8324,-297.23,-2385.90,4132.51,,,
0.95635625,-0.298298465,2390.8996,-2134.25371,-2006.91626,-298.30,-2390.90,4141.17,,,
0.95835625,-0.299363334,2395.89958,-2138.83087,-2010.99936,-299.36,-2395.90,4149.83,,,
0.96035625,-0.300427683,2400.89956,-2143.40879,-2015.0817,-300.43,-2400.90,4158.49,,,
0.96235625,-0.301491501,2405.89954,-2147.98747,-2019.16327,-301.49,-2405.90,4167.15,,,
0.96435625,-0.302554777,2410.89952,-2152.56692,-2023.24408,-302.55,-2410.90,4175.81,,,
0.96635625,-0.303617501,2415.8995,-2157.14713,-2027.32413,-303.62,-2415.90,4184.47,,,
0.96835625,-0.304679662,2420.89948,-2161.72811,-2031.4034,-304.68,-2420.90,4193.13,,,
0.97035625,-0.305741251,2425.89946,-2166.30985,-2035.48191,-305.74,-2425.90,4201.79,,,
0.97235625,-0.306802258,2430.89944,-2170.89237,-2039.55965,-306.80,-2430.90,4210.45,,,
0.97435625,-0.307862672,2435.89942,-2175.47566,-2043.63661,-307.86,-2435.90,4219.11,,,
0.97635625,-0.308922484,2440.8994,-2180.05972,-2047.71281,-308.92,-2440.90,4227.77,,,
0.97835625,-0.309981684,2445.89938,-2184.64456,-2051.78822,-309.98,-2445.90,4236.43,,,
0.98035625,-0.311040262,2450.89936,-2189.23017,-2055.86287,-311.04,-2450.90,4245.09,,,
0.98235625,-0.312098209,2455.89934,-2193.81655,-2059.93673,-312.10,-2455.90,4253.75,,,
0.98435625,-0.313155515,2460.89932,-2198.40372,-2064.00982,-313.16,-2460.90,4262.41,,,
0.98635625,-0.314212171,2465.89929,-2202.99166,-2068.08212,-314.21,-2465.90,4271.07,,,
0.98835625,-0.315268168,2470.89927,-2207.58039,-2072.15365,-315.27,-2470.90,4279.73,,,
0.99035625,-0.316323497,2475.89925,-2212.1699,-2076.22439,-316.32,-2475.90,4288.39,,,
0.99235625,-0.317378148,2480.89923,-2216.76019,-2080.29435,-317.38,-2480.90,4297.05,,,
0.99435625,-0.318432112,2485.89922,-2221.35127,-2084.36352,-318.43,-2485.90,4305.71,,,
0.99635625,-0.319485382,2490.8992,-2225.94314,-2088.4319,-319.49,-2490.90,4314.38,,,
0.99835625,-0.320537947,2495.89918,-2230.53579,-2092.4995,-320.54,-2495.90,4323.04,,,
1,-0.321402329,2500.00637,-2234.30743,-2095.83879,-321.40,-2500.01,4330.15,,,
